EL34143A exported datalog,
File type: CSV,
File version: 1,
,
Per division: 5.000000,
Offset: -3.111111,
Trigger position: 0,
Sample interval: 0.49999872,
Number of sample: 172800/172800,
Trigger sample: 0,
Number of pre-trigger sample: 0,
Date: 2025/03/03 03:23:09,
,
"V1: 0.500000, 1.340000",
"I1: 1.000000, 0.000000",
"P1: 5.000000, 0.000000",
,
Power Enabled:,None
,
Enable:,Volt avg 1
158339,2.502294
158340,2.502302
158341,2.502451
158342,2.502033
158343,2.502554
158344,2.502393
158345,2.502594
158346,2.502678
158347,2.50261
158348,2.50236
158349,2.502634
158350,2.502645
158351,2.502184
158352,2.502576
158353,2.502566
158354,2.502806
158355,2.502642
158356,2.502668
158357,2.502356
158358,2.502485
158359,2.502194
158360,2.502125
158361,2.502175
158362,2.502197
158363,2.502526
158364,2.50252
158365,2.502439
158366,2.502357
158367,2.502604
158368,2.502707
158369,2.50247
158370,2.502114
158371,2.502525
158372,2.50268
158373,2.502822
158374,2.502696
158375,2.502543
158376,2.502531
158377,2.502734
158378,2.502729
158379,2.502784
158380,2.50277
158381,2.50268
158382,2.502298
158383,2.502404
158384,2.502114
158385,2.502317
158386,2.502168
158387,2.502031
158388,2.502407
158389,2.50229
158390,2.502477
158391,2.502446
158392,2.50231
158393,2.50225
158394,2.502354
158395,2.502252
158396,2.501984
158397,2.502529
158398,2.501952
158399,2.50215
158400,2.502145
158401,2.502062
158402,2.502185
158403,2.502038
158404,2.502242
158405,2.502254
158406,2.501954
158407,2.502213
158408,2.502137
158409,2.50227
158410,2.502326
158411,2.502244
158412,2.502576
158413,2.502769
158414,2.502567
158415,2.502481
158416,2.502444
158417,2.502251
158418,2.502157
158419,2.502102
158420,2.502432
158421,2.50269
158422,2.502485
158423,2.502343
158424,2.502407
158425,2.50211
158426,2.502282
158427,2.502598
158428,2.502251
158429,2.502481
158430,2.502548
158431,2.50253
158432,2.502459
158433,2.502522
158434,2.502409
158435,2.502236
158436,2.502138
158437,2.50214
158438,2.501993
158439,2.501604
158440,2.501658
158441,2.501765
158442,2.501706
158443,2.501692
158444,2.501894
158445,2.501816
158446,2.501698
158447,2.501866
158448,2.501852
158449,2.502039
158450,2.502057
158451,2.502216
158452,2.50184
158453,2.502023
158454,2.502311
158455,2.502656
158456,2.502273
158457,2.502024
158458,2.502066
158459,2.501866
158460,2.501885
158461,2.501823
158462,2.50201
158463,2.502308
158464,2.502063
158465,2.501995
158466,2.501859
158467,2.501814
158468,2.501855
158469,2.501889
158470,2.502022
158471,2.502089
158472,2.501926
158473,2.50196
158474,2.501862
158475,2.501871
158476,2.502059
158477,2.501908
158478,2.50199
158479,2.5017
158480,2.501556
158481,2.501724
158482,2.501777
158483,2.501843
158484,2.501738
158485,2.501693
158486,2.501628
158487,2.501759
158488,2.501547
158489,2.501762
158490,2.501796
158491,2.502014
158492,2.502145
158493,2.501853
158494,2.501956
158495,2.502036
158496,2.502209
158497,2.502186
158498,2.501938
158499,2.501978
158500,2.501971
158501,2.501758
158502,2.501496
158503,2.501431
158504,2.502045
158505,2.501536
158506,2.501305
158507,2.50144
158508,2.501656
158509,2.501755
158510,2.50154
158511,2.501681
158512,2.501684
158513,2.501686
158514,2.5016
158515,2.501213
158516,2.501578
158517,2.501509
158518,2.501592
158519,2.501623
158520,2.501564
158521,2.501632
158522,2.501661
158523,2.501562
158524,2.501228
158525,2.501285
158526,2.50166
158527,2.501763
158528,2.501506
158529,2.501651
158530,2.501726
158531,2.501408
158532,2.501566
158533,2.501513
158534,2.50127
158535,2.501425
158536,2.501658
158537,2.501434
158538,2.501364
158539,2.501655
158540,2.50142
158541,2.501234
158542,2.501628
158543,2.501485
158544,2.501457
158545,2.501399
158546,2.501676
158547,2.501346
158548,2.501606
158549,2.501158
158550,2.501225
158551,2.50124
158552,2.501145
158553,2.501128
158554,2.501343
158555,2.501639
158556,2.501454
158557,2.501491
158558,2.5015
158559,2.501688
158560,2.501603
158561,2.501697
158562,2.501693
158563,2.501167
158564,2.500988
158565,2.50117
158566,2.501334
158567,2.501101
158568,2.50122
158569,2.501535
158570,2.50172
158571,2.501634
158572,2.501441
158573,2.501379
158574,2.501525
158575,2.501472
158576,2.501308
158577,2.501299
158578,2.501149
158579,2.50119
158580,2.501164
158581,2.501269
158582,2.501379
158583,2.501127
158584,2.501494
158585,2.501356
158586,2.501384
158587,2.501404
158588,2.50148
158589,2.501399
158590,2.501282
158591,2.501053
158592,2.501179
158593,2.501169
158594,2.501013
158595,2.501259
158596,2.501329
158597,2.501238
158598,2.50123
158599,2.501294
158600,2.501453
158601,2.50142
158602,2.501523
158603,2.501235
158604,2.50159
158605,2.501355
158606,2.501498
158607,2.501618
158608,2.501602
158609,2.501494
158610,2.501672
158611,2.501587
158612,2.501707
158613,2.501583
158614,2.501799
158615,2.50158
158616,2.501567
158617,2.501458
158618,2.50157
158619,2.501324
158620,2.50155
158621,2.501779
158622,2.501795
158623,2.501845
158624,2.501693
158625,2.50155
158626,2.501745
158627,2.50143
158628,2.501454
158629,2.501609
158630,2.501964
158631,2.50181
158632,2.502112
158633,2.501747
158634,2.501682
158635,2.501865
158636,2.501825
158637,2.501617
158638,2.501686
158639,2.501687
158640,2.501807
158641,2.502001
158642,2.501808
158643,2.502213
158644,2.50225
158645,2.502119
158646,2.502012
158647,2.502079
158648,2.501746
158649,2.501619
158650,2.501648
158651,2.501867
158652,2.501698
158653,2.501683
158654,2.501784
158655,2.501833
158656,2.501922
158657,2.501753
158658,2.501701
158659,2.501656
158660,2.501737
158661,2.501662
158662,2.501388
158663,2.501484
158664,2.501921
158665,2.501878
158666,2.501325
158667,2.501767
158668,2.501562
158669,2.501702
158670,2.501536
158671,2.501469
158672,2.501048
158673,2.50112
158674,2.50148
158675,2.501212
158676,2.501469
158677,2.501207
158678,2.501432
158679,2.501081
158680,2.501109
158681,2.500965
158682,2.500987
158683,2.501237
158684,2.501339
158685,2.501276
158686,2.501365
158687,2.501308
158688,2.501121
158689,2.501273
158690,2.501112
158691,2.501166
158692,2.501324
158693,2.501047
158694,2.501218
158695,2.501245
158696,2.501243
158697,2.50144
158698,2.50113
158699,2.501007
158700,2.50097
158701,2.501341
158702,2.501557
158703,2.50123
158704,2.501194
158705,2.501107
158706,2.501068
158707,2.501345
158708,2.501203
158709,2.501018
158710,2.500965
158711,2.500972
158712,2.500898
158713,2.500784
158714,2.500972
158715,2.501111
158716,2.500929
158717,2.500608
158718,2.500834
158719,2.5008
158720,2.500757
158721,2.500706
158722,2.500853
158723,2.501063
158724,2.501041
158725,2.50083
158726,2.500916
158727,2.500832
158728,2.500576
158729,2.50045
158730,2.500617
158731,2.500568
158732,2.500824
158733,2.500839
158734,2.500543
158735,2.500655
158736,2.500953
158737,2.500817
158738,2.500555
158739,2.500677
158740,2.500612
158741,2.500799
158742,2.500906
158743,2.500605
158744,2.5005
158745,2.501027
158746,2.501182
158747,2.501049
158748,2.501219
158749,2.501046
158750,2.50112
158751,2.501191
158752,2.501191
158753,2.500901
158754,2.500844
158755,2.500689
158756,2.500619
158757,2.500608
158758,2.500571
158759,2.500725
158760,2.500732
158761,2.500724
158762,2.500681
158763,2.500609
158764,2.500726
158765,2.501003
158766,2.500931
158767,2.500908
158768,2.500941
158769,2.500754
158770,2.500935
158771,2.500792
158772,2.500981
158773,2.500937
158774,2.500895
158775,2.50027
158776,2.500419
158777,2.50066
158778,2.500648
158779,2.500583
158780,2.500525
158781,2.500528
158782,2.500597
158783,2.500818
158784,2.500653
158785,2.50075
158786,2.500696
158787,2.500664
158788,2.500618
158789,2.500632
158790,2.500681
158791,2.500863
158792,2.500679
158793,2.500553
158794,2.500999
158795,2.500851
158796,2.500872
158797,2.500808
158798,2.500469
158799,2.500311
158800,2.500394
158801,2.500623
158802,2.500998
158803,2.500844
158804,2.500552
158805,2.500805
158806,2.500702
158807,2.500449
158808,2.500317
158809,2.500404
158810,2.50046
158811,2.500688
158812,2.500948
158813,2.500731
158814,2.50056
158815,2.500803
158816,2.500794
158817,2.500927
158818,2.500782
158819,2.500633
158820,2.500797
158821,2.500954
158822,2.500578
158823,2.500726
158824,2.500618
158825,2.500378
158826,2.500442
158827,2.500546
158828,2.500744
158829,2.500782
158830,2.500608
158831,2.500513
158832,2.500374
158833,2.500151
158834,2.500202
158835,2.500338
158836,2.500438
158837,2.500256
158838,2.500412
158839,2.500391
158840,2.500646
158841,2.500626
158842,2.500651
158843,2.500529
158844,2.500544
158845,2.500784
158846,2.500573
158847,2.500599
158848,2.500575
158849,2.500758
158850,2.500532
158851,2.500717
158852,2.500467
158853,2.500416
158854,2.50048
158855,2.5005
158856,2.500365
158857,2.500308
158858,2.500712
158859,2.500557
158860,2.500509
158861,2.500397
158862,2.500522
158863,2.500172
158864,2.500165
158865,2.500251
158866,2.500461
158867,2.500288
158868,2.500307
158869,2.500586
158870,2.500572
158871,2.500506
158872,2.500393
158873,2.500229
158874,2.500271
158875,2.50048
158876,2.500597
158877,2.500469
158878,2.500328
158879,2.500328
158880,2.500163
158881,2.50053
158882,2.500356
158883,2.500231
158884,2.500191
158885,2.500488
158886,2.500211
158887,2.500189
158888,2.50004
158889,2.500166
158890,2.50022
158891,2.500274
158892,2.500128
158893,2.499957
158894,2.50002
158895,2.500129
158896,2.500148
158897,2.500057
158898,2.499882
158899,2.500082
158900,2.500284
158901,2.500336
158902,2.499933
158903,2.500116
158904,2.500604
158905,2.50044
158906,2.500252
158907,2.500144
158908,2.500158
158909,2.500068
158910,2.500158
158911,2.500339
158912,2.5003
158913,2.500257
158914,2.500222
158915,2.500231
158916,2.499988
158917,2.500212
158918,2.499998
158919,2.500133
158920,2.500298
158921,2.500334
158922,2.500106
158923,2.500182
158924,2.500148
158925,2.500186
158926,2.500428
158927,2.500541
158928,2.50048
158929,2.500243
158930,2.500293
158931,2.500517
158932,2.500207
158933,2.499872
158934,2.500035
158935,2.500037
158936,2.500282
158937,2.500227
158938,2.50039
158939,2.499963
158940,2.500194
158941,2.50008
158942,2.500073
158943,2.50024
158944,2.500241
158945,2.500375
158946,2.500141
158947,2.500321
158948,2.500514
158949,2.500449
158950,2.500299
158951,2.500376
158952,2.500424
158953,2.500097
158954,2.50024
158955,2.500337
158956,2.500334
158957,2.500282
158958,2.500253
158959,2.500399
158960,2.500252
158961,2.50017
158962,2.499877
158963,2.500079
158964,2.500149
158965,2.5003
158966,2.500243
158967,2.499994
158968,2.500115
158969,2.499918
158970,2.4997
158971,2.499657
158972,2.499994
158973,2.500088
158974,2.500226
158975,2.500382
158976,2.500206
158977,2.500195
158978,2.50006
158979,2.49975
158980,2.500105
158981,2.500267
158982,2.500185
158983,2.500122
158984,2.499811
158985,2.499851
158986,2.500001
158987,2.500172
158988,2.500452
158989,2.500167
158990,2.500137
158991,2.499718
158992,2.499937
158993,2.499858
158994,2.50019
158995,2.500045
158996,2.500051
158997,2.50025
158998,2.500142
158999,2.49999
159000,2.500016
159001,2.500165
159002,2.50018
159003,2.50006
159004,2.49997
159005,2.499969
159006,2.499828
159007,2.50009
159008,2.499808
159009,2.499827
159010,2.500165
159011,2.499866
159012,2.499915
159013,2.499918
159014,2.499927
159015,2.499912
159016,2.499652
159017,2.499768
159018,2.499642
159019,2.499744
159020,2.500031
159021,2.499735
159022,2.499791
159023,2.499873
159024,2.499799
159025,2.500031
159026,2.500146
159027,2.500121
159028,2.499685
159029,2.499705
159030,2.499675
159031,2.499748
159032,2.499748
159033,2.499639
159034,2.499844
159035,2.500094
159036,2.500134
159037,2.499906
159038,2.500142
159039,2.500314
159040,2.500479
159041,2.500181
159042,2.500175
159043,2.500257
159044,2.500359
159045,2.500529
159046,2.500007
159047,2.500216
159048,2.500093
159049,2.500221
159050,2.500234
159051,2.499671
159052,2.499614
159053,2.499951
159054,2.499865
159055,2.500211
159056,2.500253
159057,2.500305
159058,2.500184
159059,2.500005
159060,2.50018
159061,2.500191
159062,2.499997
159063,2.499957
159064,2.500121
159065,2.500023
159066,2.499905
159067,2.500138
159068,2.500387
159069,2.500217
159070,2.500449
159071,2.500306
159072,2.500219
159073,2.500218
159074,2.500048
159075,2.500274
159076,2.500255
159077,2.499943
159078,2.5
159079,2.500287
159080,2.500399
159081,2.50031
159082,2.499626
159083,2.499987
159084,2.500181
159085,2.500313
159086,2.500215
159087,2.500211
159088,2.500105
159089,2.500019
159090,2.49977
159091,2.499995
159092,2.500168
159093,2.499963
159094,2.499995
159095,2.500253
159096,2.500067
159097,2.500167
159098,2.499944
159099,2.499945
159100,2.500115
159101,2.49997
159102,2.50024
159103,2.500036
159104,2.500175
159105,2.500228
159106,2.500161
159107,2.500182
159108,2.500347
159109,2.500394
159110,2.500276
159111,2.500177
159112,2.49981
159113,2.49986
159114,2.499812
159115,2.499827
159116,2.499913
159117,2.499753
159118,2.499817
159119,2.499977
159120,2.500273
159121,2.500112
159122,2.500031
159123,2.500128
159124,2.499891
159125,2.499945
159126,2.500209
159127,2.500067
159128,2.499929
159129,2.499984
159130,2.499979
159131,2.500167
159132,2.499925
159133,2.500003
159134,2.499553
159135,2.499346
159136,2.499435
159137,2.49956
159138,2.499803
159139,2.499611
159140,2.49984
159141,2.500045
159142,2.499804
159143,2.499818
159144,2.499805
159145,2.500093
159146,2.500147
159147,2.499935
159148,2.499758
159149,2.499659
159150,2.49964
159151,2.499922
159152,2.4997
159153,2.499781
159154,2.499613
159155,2.49976
159156,2.500092
159157,2.499928
159158,2.499757
159159,2.499717
159160,2.499608
159161,2.499963
159162,2.4998
159163,2.499827
159164,2.500163
159165,2.499931
159166,2.499835
159167,2.499633
159168,2.499887
159169,2.50014
159170,2.500151
159171,2.500245
159172,2.499965
159173,2.500143
159174,2.500076
159175,2.499719
159176,2.499701
159177,2.499654
159178,2.499844
159179,2.49976
159180,2.5001
159181,2.500033
159182,2.499947
159183,2.4999
159184,2.499947
159185,2.500067
159186,2.499935
159187,2.499817
159188,2.499909
159189,2.499822
159190,2.500077
159191,2.499921
159192,2.500149
159193,2.499994
159194,2.499739
159195,2.499565
159196,2.499551
159197,2.499544
159198,2.499935
159199,2.49966
159200,2.499509
159201,2.499621
159202,2.499709
159203,2.49975
159204,2.499848
159205,2.499685
159206,2.499628
159207,2.499264
159208,2.4993
159209,2.499277
159210,2.499504
159211,2.499274
159212,2.499511
159213,2.499794
159214,2.499711
159215,2.499721
159216,2.499817
159217,2.499734
159218,2.499595
159219,2.499387
159220,2.499776
159221,2.499786
159222,2.500038
159223,2.499869
159224,2.499654
159225,2.499879
159226,2.499636
159227,2.499867
159228,2.499951
159229,2.499443
159230,2.499881
159231,2.49944
159232,2.499836
159233,2.499728
159234,2.499719
159235,2.499717
159236,2.49963
159237,2.499663
159238,2.499205
159239,2.499494
159240,2.499321
159241,2.499532
159242,2.499528
159243,2.499364
159244,2.499659
159245,2.499849
159246,2.499724
159247,2.499406
159248,2.499552
159249,2.499921
159250,2.499867
159251,2.499543
159252,2.499641
159253,2.49926
159254,2.499344
159255,2.499702
159256,2.499598
159257,2.499602
159258,2.499449
159259,2.499704
159260,2.499632
159261,2.499598
159262,2.499583
159263,2.499656
159264,2.49951
159265,2.499375
159266,2.49941
159267,2.499401
159268,2.499516
159269,2.499766
159270,2.499496
159271,2.499445
159272,2.499619
159273,2.499571
159274,2.499834
159275,2.499614
159276,2.499209
159277,2.499305
159278,2.499502
159279,2.499598
159280,2.49952
159281,2.499723
